User: Vannucci

00 Run_Number: 03

01 Start Field: -0.5
02 Field Sweep: 0.0002
03 Record Step Field: 0.005
04 End Field: +0.5
05 Double Linear (y/n): n

06 CurrBias Lock-in Sens: 1e-6
07 Current Bias Resistor: 99.90e6
08 Lock-in Output Voltage: 0.2
09 Additional Lock-in Volt Gain: 1
10 Averaging: 5

11 User: Vannucci
12 Save Name: S-Si0022-V_C3_30V_-0p5_+0p5
13 TimeStamp (y/n): y
14 Comments: 

Gate Voltage = 30V for a Magnetic Field Sweep.
MEASURING --X-- ON LOCK-IN
Hall Measurement between 28 and 25 using current biasing of 26 and 7GND
temp = 50mk

Collected Data
Time, Field, Gate Voltage, Gate Current, Device Voltage, Device Current, Device Conductane, Device Resistance
s, T, V, A, V, A, S, Ohms
1256.69799995,-0.29,29.9955,6.974193e-11,4.344013988e-07,2.002002002e-09,0.00460864538543,216.983498701
1286.16100001,-0.285,29.99558,6.782507e-11,4.283342552e-07,2.002002002e-09,0.00467392457572,213.952960472
1315.77100015,-0.28,29.99546,6.598543e-11,4.279709048e-07,2.002002002e-09,0.00467789277156,213.771466948
1345.85800004,-0.275,29.99546,6.925045e-11,4.377247266e-07,2.002002002e-09,0.00457365526858,218.643500937
1375.22600007,-0.27,29.99548,7.12866e-11,4.326014616e-07,2.002002002e-09,0.0046278207073,216.084430069
1405.80800009,-0.265,29.99542,7.242405e-11,4.386067582e-07,2.002002002e-09,0.00456445771656,219.084075721
1435.40199995,-0.26,29.99542,7.025444e-11,4.349656578e-07,2.002002002e-09,0.00460266682231,217.265346071
1466.07700014,-0.255,29.99554,6.751612e-11,4.2695397e-07,2.002002002e-09,0.00468903475005,213.263508015
1495.30299997,-0.25,29.99555,7.160957e-11,4.374615052e-07,2.002002002e-09,0.00457640724545,218.512021847
1526.44400001,-0.245,29.99552,6.679286e-11,4.427630306e-07,2.002002002e-09,0.0045216105764,221.160133785
1556.67499995,-0.24,29.99557,7.109704e-11,4.303210584e-07,2.002002002e-09,0.00465234494785,214.945368671
1585.69200015,-0.235,29.99554,6.827443e-11,4.430948798e-07,2.002002002e-09,0.00451822418464,221.32589246
1615.28400016,-0.23,29.99554,6.990335e-11,4.32431042e-07,2.002002002e-09,0.00462964451567,215.999305479
1644.398,-0.225,29.99547,6.773374e-11,4.369302516e-07,2.002002002e-09,0.0045819715954,218.246660674
1673.00099993,-0.22,29.99546,6.778983e-11,4.398430102e-07,2.002002002e-09,0.00455162854831,219.701583595
1703.13600016,-0.215,29.99547,6.997358e-11,4.382076352e-07,2.002002002e-09,0.00456861506096,218.884713782
1731.81599998,-0.21,29.99556,7.054229e-11,4.372538304e-07,2.002002002e-09,0.00457858082151,218.408288285
1762.16000009,-0.205,29.99553,7.424964e-11,4.31094217e-07,2.002002002e-09,0.004644001063,215.331561391
1793.62100005,-0.2,29.99553,7.097063e-11,4.358867402e-07,2.002002002e-09,0.00459294082009,217.72542673
1821.99900007,-0.195,29.9955,6.871673e-11,4.27054362e-07,2.002002002e-09,0.0046879324511,213.313653819
1853.97300005,-0.19,29.99549,6.979092e-11,4.338389886e-07,2.002002002e-09,0.00461461983503,216.702574806
1882.68499994,-0.185,29.99553,6.757926e-11,4.443627732e-07,2.002002002e-09,0.00450533240574,221.959205213
1913.25200009,-0.18,29.99552,7.10408e-11,4.325913704e-07,2.002002002e-09,0.00462792866199,216.079389515
