User: Vannucci

00 Run_Number: 02

01 Start Gate Voltage: 26.345
02 Step Gate Voltage: 0.05
03 End Gate Voltage: 40
04 Double Linear (y/n): n
05 Turn off Keithley (y/n): n

06 CurrBias Lock-in Sens: 500e-6
07 Current Bias Resistor: 9.958e6
08 Lock-in Output Voltage: 100e-3
09 Additional Lock-in Volt Gain: 1

10 User: Vannucci
11 Save Name: S-SiA0036-V_B1
12 TimeStamp (y/n): y
13 Comments: 

Using Janis System

Lead Gates = J10, J3, J14, J16
Center Gate = J12
Current Out = J6
GND Pin = J17
Voltage + = J11
Voltage - = J15

open = J1, J2, J18, J26

Collected Data
Time, Gate Voltage, Gate Current, Device Voltage, Device Current, Device Conductane, Device Resistance
s, V, A, V, A, S, Ohms
0.881000041962,26.34194,1.359096e-10,0.000164886781,1.0042177144e-08,6.09034701454e-05,16419.425652
1.78200006485,26.39214,1.387601e-10,0.0001648965135,1.0042177144e-08,6.08998755089e-05,16420.3948143
2.66100001335,26.44247,1.252022e-10,0.000164395755,1.0042177144e-08,6.1085379875e-05,16370.5292829
3.57899999619,26.49259,1.281371e-10,0.000163759096,1.0042177144e-08,6.1322866267e-05,16307.1307797
4.47699999809,26.54254,1.2582e-10,0.0001629851565,1.0042177144e-08,6.16140595847e-05,16230.0618843
5.35600018501,26.59267,1.246123e-10,0.0001625424265,1.0042177144e-08,6.17818827997e-05,16185.9748309
6.27400016785,26.64283,1.208279e-10,0.000162289466,1.0042177144e-08,6.18781821859e-05,16160.7850243
7.17300009727,26.69286,1.239523e-10,0.0001620717615,1.0042177144e-08,6.19613006675e-05,16139.1060102
8.05200004578,26.74306,1.259254e-10,0.0001613984625,1.0042177144e-08,6.22197819512e-05,16072.0588958
8.97100019455,26.79291,1.305243e-10,0.0001608870045,1.0042177144e-08,6.24175779468e-05,16021.1279081
9.867000103,26.84321,1.308052e-10,0.000160327841,1.0042177144e-08,6.26352670963e-05,15965.4464068
10.7630000114,26.89233,1.317599e-10,0.000160373828,1.0042177144e-08,6.26173065097e-05,15970.0257922
11.6420001984,26.94257,1.299626e-10,0.000159810745,1.0042177144e-08,6.28379346082e-05,15913.9539871
12.5550000668,26.99247,1.376859e-10,0.000159367025,1.0042177144e-08,6.30128920585e-05,15869.7683495
13.4500000477,27.04272,1.413791e-10,0.000158888486,1.0042177144e-08,6.32026737545e-05,15822.1154359
14.3300001621,27.09263,1.296536e-10,0.000158006973,1.0042177144e-08,6.35552783104e-05,15734.3343713
15.245000124,27.14274,1.337611e-10,0.0001577419495,1.0042177144e-08,6.36620580374e-05,15707.9433312
16.1440000534,27.19268,1.246895e-10,0.0001574377935,1.0042177144e-08,6.37850475464e-05,15677.6554767
17.0220000744,27.24302,1.311843e-10,0.0001569594335,1.0042177144e-08,6.39794430961e-05,15630.0203879
17.9400000572,27.29337,1.260096e-10,0.000156489743,1.0042177144e-08,6.417147189e-05,15583.2486079
18.8389999866,27.34355,1.302224e-10,0.0001561591965,1.0042177144e-08,6.43073054234e-05,15550.3327875
19.7170000076,27.39353,1.31409e-10,0.0001559453955,1.0042177144e-08,6.43954706826e-05,15529.0424839
20.6349999905,27.4438,1.344703e-10,0.0001552807005,1.0042177144e-08,6.46711221141e-05,15462.8521558
21.5329999924,27.49386,1.352004e-10,0.000154665429,1.0042177144e-08,6.49283890326e-05,15401.5834198
22.4120001793,27.54376,1.401785e-10,0.000154606151,1.0042177144e-08,6.49532834176e-05,15395.6805166
23.3300001621,27.59386,1.369276e-10,0.000154151474,1.0042177144e-08,6.51448661724e-05,15350.4037809
24.2300000191,27.6439,1.514968e-10,0.0001536535455,1.0042177144e-08,6.53559741256e-05,15300.8200609
25.1080000401,27.69406,1.462238e-10,0.0001532584345,1.0042177144e-08,6.55244664137e-05,15261.4749075
26.0270001888,27.74332,1.379315e-10,0.0001528229955,1.0042177144e-08,6.5711165464e-05,15218.1138919
26.9250001907,27.79337,1.388305e-10,0.000152264065,1.0042177144e-08,6.59523778247e-05,15162.4555927
27.8040001392,27.84343,1.336416e-10,0.000151910148,1.0042177144e-08,6.6106032258e-05,15127.2125378
28.7220001221,27.8936,1.350179e-10,0.0001517546735,1.0042177144e-08,6.61737586883e-05,15111.7303871
29.620000124,27.94356,1.29141e-10,0.00015141382,1.0042177144e-08,6.6322724993e-05,15077.7881956
30.4990000725,27.99047,1.337189e-10,0.000150791213,1.0042177144e-08,6.65965671621e-05,15015.7889905
31.4179999828,28.04031,1.367662e-10,0.000150486051,1.0042177144e-08,6.67316145069e-05,14985.4009586
32.3170001507,28.09055,1.391745e-10,0.0001502875305,1.0042177144e-08,6.68197628279e-05,14965.6322872
33.2139999866,28.14087,1.421514e-10,0.0001496705155,1.0042177144e-08,6.70952265412e-05,14904.1899335
34.0920000076,28.19102,1.430782e-10,0.0001493655025,1.0042177144e-08,6.72322388766e-05,14873.816739
35.006000042,28.24116,1.423199e-10,0.0001490090095,1.0042177144e-08,6.739308702e-05,14838.317166
35.9020001888,28.29107,1.593045e-10,0.000148606836,1.0042177144e-08,6.75754723962e-05,14798.2687289
36.7810001373,28.34121,1.485338e-10,0.0001481937105,1.0042177144e-08,6.77638552279e-05,14757.1296916
37.6950001717,28.39118,1.428887e-10,0.000147603817,1.0042177144e-08,6.80346711088e-05,14698.3880969
38.5900001526,28.44119,1.418916e-10,0.000147152693,1.0042177144e-08,6.82432440703e-05,14653.4651689
39.4690001011,28.4913,1.391534e-10,0.0001469715275,1.0042177144e-08,6.83273645911e-05,14635.4247085
40.3830001354,28.54145,1.375876e-10,0.0001468082045,1.0042177144e-08,6.84033782595e-05,14619.1610041
41.2790000439,28.59086,1.353619e-10,0.0001462216835,1.0042177144e-08,6.86777562919e-05,14560.7552429
42.1570000648,28.64088,1.398555e-10,0.0001462081195,1.0042177144e-08,6.86841276555e-05,14559.4045398
43.0700001717,28.69089,1.420111e-10,0.000145726489,1.0042177144e-08,6.89111307966e-05,14511.4437746
43.9680001736,28.74089,1.437453e-10,0.0001453535005,1.0042177144e-08,6.90879621713e-05,14474.3015798
44.8470001221,28.79106,1.453601e-10,0.000144882198,1.0042177144e-08,6.93127056507e-05,14427.3692768
45.7660000324,28.84109,1.479862e-10,0.0001446594635,1.0042177144e-08,6.94194275372e-05,14405.1893753
46.6640000343,28.89112,1.46589e-10,0.0001445431085,1.0042177144e-08,6.94753091186e-05,14393.6027444
47.5420000553,28.94126,1.596484e-10,0.0001439831925,1.0042177144e-08,6.97454818833e-05,14337.8463092
48.4610002041,28.9919,1.647037e-10,0.0001436628495,1.0042177144e-08,6.99010020959e-05,14305.9465532
49.359000206,29.04191,1.480845e-10,0.0001433024095,1.0042177144e-08,7.00768199156e-05,14270.053938
50.2369999886,29.09201,1.465889e-10,0.0001429497575,1.0042177144e-08,7.02496969539e-05,14234.9368519
51.1549999714,29.14189,1.409016e-10,0.000142464014,1.0042177144e-08,7.0489219432e-05,14186.5665141
52.0540001392,29.19218,1.462589e-10,0.00014184598,1.0042177144e-08,7.07963464598e-05,14125.0226884
52.9320001602,29.24197,1.376158e-10,0.0001417857465,1.0042177144e-08,7.08264222032e-05,14119.0246365
53.8510000706,29.29204,1.401644e-10,0.0001412622135,1.0042177144e-08,7.10889125633e-05,14066.8912203
54.7490000725,29.34209,1.524446e-10,0.0001408644665,1.0042177144e-08,7.12896402728e-05,14027.2835741
55.6270000935,29.39235,1.517845e-10,0.0001405955475,1.0042177144e-08,7.14259969293e-05,14000.5046201
56.5440001488,29.44159,1.520303e-10,0.0001402951595,1.0042177144e-08,7.15789281668e-05,13970.591983
57.4440000057,29.49164,1.530132e-10,0.0001402093425,1.0042177144e-08,7.16227390055e-05,13962.0463261
58.3220000267,29.54168,1.53554e-10,0.000139505835,1.0042177144e-08,7.19839219915e-05,13891.9910493
59.2400000095,29.59185,1.645703e-10,0.0001392303125,1.0042177144e-08,7.21263707859e-05,13864.5545187
60.1380000114,29.64178,1.617619e-10,0.000139263768,1.0042177144e-08,7.21090437823e-05,13867.8860174
61.0170001984,29.69195,1.537366e-10,0.0001387025415,1.0042177144e-08,7.24008156981e-05,13811.9990826
61.8949999809,29.74192,1.508928e-10,0.000138405357,1.0042177144e-08,7.25562750003e-05,13782.4054501
62.7820000648,29.79219,1.484424e-10,0.000138213354,1.0042177144e-08,7.26570686072e-05,13763.2857913
63.6779999733,29.84241,1.488637e-10,0.0001376055545,1.0042177144e-08,7.29779926435e-05,13702.7611171
64.5570001602,29.89257,1.481757e-10,0.000137500874,1.0042177144e-08,7.3033551365e-05,13692.3370329
65.4710001945,29.94262,1.429729e-10,0.000137152898,1.0042177144e-08,7.32188476543e-05,13657.6855828
66.367000103,29.99265,1.546915e-10,0.000136648233,1.0042177144e-08,7.3489257223e-05,13607.4310421
67.245000124,30.04275,1.562009e-10,0.000136336665,1.0042177144e-08,7.36572010472e-05,13576.4051007
68.1630001068,30.09272,1.563415e-10,0.000135932429,1.0042177144e-08,7.38762429089e-05,13536.1512798
69.0610001087,30.14284,1.552109e-10,0.000135604136,1.0042177144e-08,7.40550947797e-05,13503.4598629
69.9390001297,30.19295,1.610316e-10,0.0001355473065,1.0042177144e-08,7.4086143084e-05,13497.8007813
70.8570001125,30.2431,1.592343e-10,0.0001353673425,1.0042177144e-08,7.41846368448e-05,13479.8799661
71.7550001144,30.29236,1.781354e-10,0.000135008386,1.0042177144e-08,7.4381876871e-05,13444.1350779
72.6349999905,30.34243,1.60807e-10,0.0001346744635,1.0042177144e-08,7.45663051704e-05,13410.8830753
73.5520000458,30.3925,1.592693e-10,0.000134342746,1.0042177144e-08,7.47504233984e-05,13377.8506467
