User: Vannucci

00 Run_Number: 05

01 Start Gate Voltage: 30
02 Step Gate Voltage: 1
03 End Gate Voltage: 0
04 Double Linear (y/n): n
05 Turn off Keithley (y/n): n

06 CurrBias Lock-in Sens: 2e-3
07 Current Bias Resistor: 9.958e6
08 Lock-in Output Voltage: 1
09 Additional Lock-in Volt Gain: 1

10 User: Vannucci
11 Save Name: S-SiA0036-V_A3
12 TimeStamp (y/n): y
13 Comments: 

Using Janis System

Gate = J24
Current Out = J25
GND Pin = J22
Voltage + = J19
Voltage - = J23

open = J21

Collected Data
Time, Gate Voltage, Gate Current, Device Voltage, Device Current, Device Conductane, Device Resistance
s, V, A, V, A, S, Ohms
0.414999961853,29.99705,3.115791e-11,-0.000120337007,1.0042177144e-07,-0.000834504479907,-1198.31591571
1.29700016975,28.99589,-4.712204e-11,-0.0001152016114,1.0042177144e-07,-0.000871704572702,-1147.17764632
2.17499995232,27.99807,-5.985897e-11,-0.0001127578004,1.0042177144e-07,-0.000890597112429,-1122.84217638
3.05400013924,26.997,-6.296946e-11,-0.0001186365744,1.0042177144e-07,-0.000846465535168,-1181.38300788
3.93400001526,25.99638,-7.15427e-11,-0.0001183374874,1.0042177144e-07,-0.00084860489813,-1178.40469953
4.81299996376,24.99908,-7.557999e-11,-0.0001161422718,1.0042177144e-07,-0.00086464445618,-1156.54474258
5.69099998474,23.99802,-8.010879e-11,-0.000110769136,1.0042177144e-07,-0.000906586212246,-1103.03905629
6.57100009918,22.99699,-7.998247e-11,-0.0001143471986,1.0042177144e-07,-0.000878218029559,-1138.66940366
7.44900012016,21.99916,-8.876629e-11,-0.0001085546674,1.0042177144e-07,-0.000925080181675,-1080.98737797
8.06599998474,20.99931,-1.366802e-10,-0.000110142615,1.0042177144e-07,-0.000911743119955,-1096.80016017
8.96500015259,19.99943,-1.005269e-10,-0.0001373417864,1.0042177144e-07,-0.000731181485783,-1367.64950897
9.84400010109,18.9993,-9.118832e-11,-0.0001443405504,1.0042177144e-07,-0.000695728062293,-1437.34320088
10.7620000839,17.99946,-9.194673e-11,-0.0001446605136,1.0042177144e-07,-0.000694189236171,-1440.52939443
11.6600000858,16.99927,-9.877859e-11,-0.000144716378,1.0042177144e-07,-0.000693921260523,-1441.08569212
12.5390000343,15.99947,-9.297187e-11,-0.000144078494,1.0042177144e-07,-0.000696993483566,-1434.73364325
13.4570000172,14.99929,-9.634219e-11,-0.00014360609,1.0042177144e-07,-0.000699286300741,-1430.02944422
14.3550000191,13.99947,-1.028651e-10,-0.0001460101968,1.0042177144e-07,-0.000687772317557,-1453.96953973
15.2339999676,12.99972,-1.016223e-10,-0.0001466385788,1.0042177144e-07,-0.000684825045782,-1460.22696769
16.1519999504,11.99957,-1.071202e-10,-0.0001469856378,1.0042177144e-07,-0.000683208053134,-1463.68298121
17.0499999523,10.99967,-1.039044e-10,-0.0001446034844,1.0042177144e-07,-0.000694463012816,-1439.96149766
17.9479999542,9.999571,-1.140222e-10,-0.0001473374054,1.0042177144e-07,-0.000681576896019,-1467.18588297
18.8270001411,8.99971,-1.108626e-10,-0.0001448571922,1.0042177144e-07,-0.000693246706739,-1442.48791993
19.7410001755,7.999603,-1.216827e-10,-0.0001472444218,1.0042177144e-07,-0.000682007306032,-1466.25995228
20.6360001564,6.999752,-1.157778e-10,-0.0001465617568,1.0042177144e-07,-0.000685184004563,-1459.46197421
21.5160000324,5.999873,-1.258957e-10,-0.0001470448296,1.0042177144e-07,-0.000682933032826,-1464.27241316
22.4290001392,4.999687,-1.256077e-10,-0.000144444979,1.0042177144e-07,-0.000695225075564,-1438.38310088
23.3250000477,3.999826,-1.267031e-10,-0.000146254483,1.0042177144e-07,-0.000686623543977,-1456.40214171
24.2039999962,2.999573,-1.19099e-10,-0.0001448661218,1.0042177144e-07,-0.000693203974762,-1442.57684088
25.3220000267,1.999937,-1.712115e-10,4.8552898e-05,1.0042177144e-07,0.00206829613837,483.489758284
26.2009999752,0.9999548,-1.224831e-10,9.01967494e-05,1.0042177144e-07,0.00111336353148,898.179230525
26.7699999809,-5.19335e-06,-1.578994e-10,0.0001028074828,1.0042177144e-07,0.000976794380185,1023.75691372
