User: Vannucci

00 Run_Number: 03

01 Start Gate Voltage: 30
02 Step Gate Voltage: 0.05
03 End Gate Voltage: 10
04 Double Linear (y/n): n
05 Turn off Keithley (y/n): n

06 CurrBias Lock-in Sens: 2e-3
07 Current Bias Resistor: 9.958e6
08 Lock-in Output Voltage: 1
09 Additional Lock-in Volt Gain: 1

10 User: Vannucci
11 Save Name: S-SiA0036-V_A3
12 TimeStamp (y/n): y
13 Comments: 

Using Janis System

Gate = J24
Current Out = J25
GND Pin = J22
Voltage + = J19
Voltage - = J23

open = J21

Collected Data
Time, Gate Voltage, Gate Current, Device Voltage, Device Current, Device Conductane, Device Resistance
s, V, A, V, A, S, Ohms
0.876999855042,29.99732,2.359574e-10,0.00073527047,1.0042177144e-07,0.000136578001616,7321.82334026
1.757999897,29.94765,-1.846005e-10,0.000745060352,1.0042177144e-07,0.000134783405358,7419.31098522
2.64400005341,29.89766,-1.749176e-10,0.0007469906,1.0042177144e-07,0.000134435120656,7438.5323948
3.54200005531,29.84646,9.192903e-11,0.00074280506,1.0042177144e-07,0.000135192632425,7396.85278748
4.42100000381,29.79628,2.745844e-11,0.000743812452,1.0042177144e-07,0.000135009532537,7406.88439702
5.33899998665,29.7464,-4.76784e-11,0.000745343152,1.0042177144e-07,0.000134732265495,7422.12710762
6.23699998856,29.69722,-1.551445e-10,0.000745072304,1.0042177144e-07,0.000134781243244,7419.43000323
7.11599993706,29.64723,-6.533079e-11,0.000743841368,1.0042177144e-07,0.000135004284193,7407.17234254
8.03399991989,29.597,2.105561e-11,0.000740363894,1.0042177144e-07,0.000135638396542,7372.54365645
8.9319999218,29.54658,2.419601e-10,0.000733438446,1.0042177144e-07,0.000136919153867,7303.58004527
9.8109998703,29.49603,2.754345e-10,0.000733702902,1.0042177144e-07,0.000136869802704,7306.21349812
10.7289998531,29.44652,2.552713e-10,0.000733214642,1.0042177144e-07,0.000136960946615,7301.35140504
11.628000021,29.39618,-8.006143e-12,0.00074369052,1.0042177144e-07,0.000135031668065,7405.67019816
12.506000042,29.34647,-1.880971e-10,0.000749702238,1.0042177144e-07,0.0001339488751,7465.534886
13.4229998589,29.29655,-1.991912e-10,0.000751298252,1.0042177144e-07,0.000133664321956,7481.42799342
14.3220000267,29.24653,-1.966073e-10,0.00075050106,1.0042177144e-07,0.000133806301939,7473.48955548
15.2000000477,29.1968,-2.151514e-10,0.000749145474,1.0042177144e-07,0.00013404842574,7459.99063009
16.1169998646,29.14681,-1.918887e-10,0.000747549506,1.0042177144e-07,0.000134334610128,7444.09798075
17.0160000324,29.09689,1.17113e-12,0.000741329154,1.0042177144e-07,0.000135461786304,7382.15571553
17.8940000534,29.0466,1.948866e-10,0.0007351257,1.0042177144e-07,0.000136604898237,7320.3817206
18.7730000019,28.99616,2.556643e-10,0.000731243708,1.0042177144e-07,0.000137330099858,7281.72484426
19.6599998474,28.9459,2.762417e-10,0.000732702986,1.0042177144e-07,0.00013705658822,7296.25633459
20.5569999218,28.89656,-6.394044e-11,0.000740457576,1.0042177144e-07,0.000135621235699,7373.47654181
21.4349999428,28.84556,-9.475137e-11,0.000746895978,1.0042177144e-07,0.000134452151836,7437.59014892
22.3480000496,28.79534,-7.009136e-11,0.000748022786,1.0042177144e-07,0.000134249615546,7448.81090299
23.2449998856,28.74632,-1.103956e-10,0.000745467146,1.0042177144e-07,0.000134709855396,7423.36183987
24.1229999065,28.6951,5.145382e-12,0.000745171322,1.0042177144e-07,0.000134763333579,7420.41602448
25.0399999619,28.64513,-4.864731e-11,0.000745587916,1.0042177144e-07,0.000134688035153,7424.56446753
25.9389998913,28.59834,2.899594e-11,0.000743502572,1.0042177144e-07,0.000135065802355,7403.79861198
26.8179998398,28.54959,-2.0405e-10,0.000748288228,1.0042177144e-07,0.000134201992872,7451.45417442
27.7349998951,28.49961,-1.6508e-10,0.00074581588,1.0042177144e-07,0.000134646866784,7426.83453304
28.6339998245,28.44961,-9.437917e-11,0.000743266746,1.0042177144e-07,0.000135108656455,7401.45025667
29.5119998455,28.39912,2.005519e-10,0.000735149484,1.0042177144e-07,0.000136600478713,7320.61856167
30.4299998283,28.34897,2.525399e-10,0.000731991308,1.0042177144e-07,0.000137189841385,7289.16944506
31.3289999962,28.29862,2.668058e-10,0.000734205388,1.0042177144e-07,0.000136776129788,7311.2172537
32.2079999447,28.24844,-2.515292e-11,0.000742885092,1.0042177144e-07,0.000135178067943,7397.64974614
33.1259999275,28.19863,-1.630366e-10,0.000748805932,1.0042177144e-07,0.000134109209274,7456.60947086
34.0260000229,28.14919,-1.797691e-10,0.000748469022,1.0042177144e-07,0.000134169576146,7453.25452108
34.9049999714,28.09814,2.636044e-10,0.00073690893,1.0042177144e-07,0.000136274330995,7338.13912494
35.8220000267,28.04779,2.191355e-10,0.000736448624,1.0042177144e-07,0.000136359507191,7333.55539779
36.7200000286,27.99771,6.247729e-11,0.000742349234,1.0042177144e-07,0.000135275644994,7392.31367217
