User: Vannucci

00 Run_Number: 01

01 Start Gate Voltage: 25
02 Step Gate Voltage: 0.25
03 End Gate Voltage: 0
04 Double Linear (y/n): n
05 Turn off Keithley (y/n): n

06 CurrBias Lock-in Sens: 10e-3
07 Current Bias Resistor: 9.958e6
08 Lock-in Output Voltage: 100e-3
09 Additional Lock-in Volt Gain: 1

10 User: Vannucci
11 Save Name: S-SiA0036-V_A2
12 TimeStamp (y/n): y
13 Comments: 

Using Janis System

50V on Lead Gates J11, J21 

Sweeping Gate on J24

Current In = J17
Current Out = J8-GND
Voltage + = J23
Voltage - = J16

Collected Data
Time, Gate Voltage, Gate Current, Device Voltage, Device Current, Device Conductane, Device Resistance
s, V, A, V, A, S, Ohms
0.638000011444,24.99967,1.647809e-11,-0.00214265855,1.0042177144e-08,-4.68678368936e-06,-213365.938409
2.09899997711,24.74856,9.074488e-11,-0.00304136671,1.0042177144e-08,-3.30186330737e-06,-302859.296982
3.20599985123,24.49884,6.495939e-11,-0.000763666834,1.0042177144e-08,-1.31499453648e-05,-76045.9433297
4.10199999809,24.24873,1.740879e-10,0.00132104038,1.0042177144e-08,7.60171853642e-06,131549.20104
4.99899983406,23.998,1.564322e-10,0.000433444094,1.0042177144e-08,2.31683330861e-05,43162.3628805
5.88099980354,23.74753,1.16677e-10,-0.00332665988,1.0042177144e-08,-3.01869668263e-06,-331268.79085
6.78499984741,23.49715,1.60567e-10,0.000533289407,1.0042177144e-08,1.88306330713e-05,53104.9591491
8.24699997902,23.24725,4.971876e-11,0.00445514958,1.0042177144e-08,2.25406060193e-06,443643.795176
9.90599989891,22.99675,2.815932e-11,0.000379836939,1.0042177144e-08,2.64381267668e-05,37824.1623856
11.6549999714,22.74649,1.778692e-11,-3.50753129e-06,1.0042177144e-08,-0.00286303280391,-349.279965858
12.6879999638,22.49645,8.457368e-11,-0.00291166821,1.0042177144e-08,-3.44894281207e-06,-289943.920352
14.146999836,22.24618,3.452885e-11,0.00319413955,1.0042177144e-08,3.14393813633e-06,318072.416389
15.3209998608,21.99925,3.192947e-11,-0.00032320998,1.0042177144e-08,-3.10701332428e-05,-32185.2498084
16.2179999352,21.74882,1.125912e-10,-0.00144536441,1.0042177144e-08,-6.9478514031e-06,-143929.387948
17.0959999561,21.49894,1.628837e-10,-0.00238535237,1.0042177144e-08,-4.20993446096e-06,-237533.389005
18.2309999466,21.24835,1.290675e-10,-0.00021782409,1.0042177144e-08,-4.61022338898e-05,-21690.9228822
18.8049998283,20.99988,1.61795e-10,-0.00219097746,1.0042177144e-08,-4.58342330186e-06,-218177.535467
19.6829998493,20.7498,1.276702e-10,-0.00345062329,1.0042177144e-08,-2.910250207e-06,-343613.067218
21.1419999599,20.49935,1.12698e-11,-0.0042395349,1.0042177144e-08,-2.36869783617e-06,-422172.885342
22.1429998875,20.24961,7.150196e-11,-0.00264694751,1.0042177144e-08,-3.79387090453e-06,-263583.033046
23.6019999981,19.99939,1.938807e-11,0.00338393553,1.0042177144e-08,2.9676029744e-06,336972.300077
24.8880000114,19.74966,5.315132e-11,-0.000315300045,1.0042177144e-08,-3.18495899485e-05,-31397.5784811
26.3459999561,19.49905,-2.782925e-12,-0.00040674837,1.0042177144e-08,-2.46889179765e-05,-40504.0026846
27.3479998112,19.24981,6.2446e-11,0.000570955209,1.0042177144e-08,1.75883799389e-05,56855.7197122
28.2269999981,18.99952,9.122859e-11,-0.000537055972,1.0042177144e-08,-1.86985671281e-05,-53480.0336918
29.1059999466,18.7498,9.502649e-11,-0.000739378789,1.0042177144e-08,-1.35819113199e-05,-73627.3398086
30.5690000057,18.49931,4.907105e-12,-0.00180740807,1.0042177144e-08,-5.5561205633e-06,-179981.695611
31.9129998684,18.24958,3.647146e-11,0.000836380754,1.0042177144e-08,1.20067051949e-05,83286.7954833
32.9479999542,17.99983,1.017939e-10,-0.00128233881,1.0042177144e-08,-7.83114186804e-06,-127695.2987
34.4059998989,17.74928,3.651617e-11,0.00178266056,1.0042177144e-08,5.63325254921e-06,177517.338565
35.4259998798,17.49993,6.861664e-11,-0.000786852771,1.0042177144e-08,-1.2762460163e-05,-78354.7989362
37.0749998093,17.24938,1.235834e-11,-0.000343325793,1.0042177144e-08,-2.92497020287e-05,-34188.3824669
38.0789999962,16.99964,4.453761e-11,-0.00207576219,1.0042177144e-08,-4.83782641017e-06,-206704.39888
39.0989999771,16.74978,9.606545e-11,0.000681304653,1.0042177144e-08,1.4739628006e-05,67844.3173457
39.9769999981,16.49972,1.092634e-10,0.000644464398,1.0042177144e-08,1.5582206209e-05,64175.7647528
41.4539999962,16.24947,1.934593e-11,0.000816505728,1.0042177144e-08,1.22989671715e-05,81307.6403942
42.4729998112,15.99971,4.351969e-11,-0.000394134074,1.0042177144e-08,-2.54790889864e-05,-39247.8710889
43.3549997807,15.74956,7.773582e-11,-0.00231283146,1.0042177144e-08,-4.34194074133e-06,-230311.756787
44.251999855,15.49975,8.483324e-11,0.000462910866,1.0042177144e-08,2.16935437934e-05,46096.6640363
45.129999876,15.24983,7.52929e-11,-0.00058591734,1.0042177144e-08,-1.71392386919e-05,-58345.6487172
46.6059999466,14.99925,7.407235e-12,-0.00119773066,1.0042177144e-08,-8.38433671223e-06,-119270.019123
47.6069998741,14.74985,5.529951e-11,-0.0018866153,1.0042177144e-08,-5.32285365438e-06,-187869.151574
48.5029997826,14.49969,8.125998e-11,-0.000319460407,1.0042177144e-08,-3.14348098355e-05,-31811.8673291
49.4179999828,14.24987,8.395577e-11,-0.000462921637,1.0042177144e-08,-2.16930390402e-05,-46097.7366125
50.3169999123,13.9998,9.395943e-11,-0.000370133614,1.0042177144e-08,-2.71312217107e-05,-36857.9052821
51.7789998055,13.74927,2.079961e-11,-0.00184315494,1.0042177144e-08,-5.44836298136e-06,-183541.368925
53.396999836,13.49951,7.428295e-12,-0.00168189337,1.0042177144e-08,-5.97075731621e-06,-167482.941785
55.1309998035,13.24944,1.016019e-11,-0.000556405641,1.0042177144e-08,-1.8048302181e-05,-55406.8737308
56.1499998569,13.0,1.600773e-11,-0.000491052348,1.0042177144e-08,-2.04503189627e-05,-48898.9928138
57.0289998055,12.74981,7.869065e-11,-0.00161845518,1.0042177144e-08,-6.20479162358e-06,-161165.766824
58.0479998589,12.4997,8.333798e-11,-0.000190589951,1.0042177144e-08,-5.26899613086e-05,-18978.9473206
59.0619997978,12.25,7.922415e-11,-0.000402344087,1.0042177144e-08,-2.49591766562e-05,-40065.4241835
59.9769999981,11.9999,8.891201e-11,-0.00182248986,1.0042177144e-08,-5.51014157303e-06,-181483.540259
61.4359998703,11.74971,1.994285e-11,0.00329582918,1.0042177144e-08,3.04693495796e-06,328198.669744
62.4549999237,11.49995,3.640127e-11,-0.000403532164,1.0042177144e-08,-2.48856919965e-05,-40183.7328911
63.9179999828,11.24946,1.688802e-11,0.00131334231,1.0042177144e-08,7.64627551214e-06,130782.62723
65.3989999294,10.99961,-1.490724e-12,-0.00184280404,1.0042177144e-08,-5.44940043869e-06,-183506.426303
66.6879999638,10.74982,1.021537e-11,-0.000942330162,1.0042177144e-08,-1.06567502017e-05,-93837.237532
67.5709998608,10.50007,7.181794e-11,-0.00137413719,1.0042177144e-08,-7.30798730802e-06,-136836.58138
68.4689998627,10.24996,1.084842e-10,0.000283514343,1.0042177144e-08,3.54203495941e-05,28232.3582759
69.3539998531,9.999827,8.575993e-11,0.000761577133,1.0042177144e-08,1.3186027664e-05,75837.8509041
70.254999876,9.750029,1.106955e-10,-0.0026932717,1.0042177144e-08,-3.72861644223e-06,-268195.995886
71.1339998245,9.499892,8.454542e-11,-0.00173479332,1.0042177144e-08,-5.78868792509e-06,-172750.718806
72.5920000076,9.249791,-2.986587e-12,0.00182500808,1.0042177144e-08,5.50253845671e-06,181734.304606
73.8349997997,9.000049,3.25823e-11,-0.000367764725,1.0042177144e-08,-2.73059824974e-05,-36622.0113155
75.2969999313,8.749511,1.522366e-11,0.00127369912,1.0042177144e-08,7.88426166456e-06,126834.95837
76.8809998035,8.499746,5.202056e-12,0.00127547771,1.0042177144e-08,7.87326745522e-06,127012.070362
77.8989999294,8.249896,-4.543081e-12,-0.000877544297,1.0042177144e-08,-1.14434988391e-05,-87385.8610953
78.7779998779,7.999841,8.20814e-11,-0.000172833093,1.0042177144e-08,-5.81033236731e-05,-17210.7194009
79.6639997959,7.750095,6.823767e-11,-0.00150300879,1.0042177144e-08,-6.68138284408e-06,-149669.615308
81.1229999065,7.499592,-5.571014e-12,-0.00349897235,1.0042177144e-08,-2.87003615333e-06,-348427.666613
82.263999939,7.250151,5.42465e-11,0.000235608732,1.0042177144e-08,4.26222621664e-05,23461.9175326
