User: Vannucci

00 Run_Number: 01

01 Start Gate Voltage: 0
02 Step Gate Voltage: 0.05
03 End Gate Voltage: 35
04 Double Linear (y/n): n
05 Turn off Keithley (y/n): n

06 CurrBias Lock-in Sens: 5e-3
07 Current Bias Resistor: 9.958e6
08 Lock-in Output Voltage: 100e-3
09 Additional Lock-in Volt Gain: 1

10 User: Vannucci
11 Save Name: S-SiA0036-V_B1
12 TimeStamp (y/n): y
13 Comments: 

Using Janis System

Lead Gates = J10, J3, J14, J16
Center Gate = J12
Current Out = J6
GND Pin = J17
Voltage + = J11
Voltage - = J15

open = J1, J2, J18, J26

Collected Data
Time, Gate Voltage, Gate Current, Device Voltage, Device Current, Device Conductane, Device Resistance
s, V, A, V, A, S, Ohms
0.584000110626,-7.216731e-07,-1.159299e-10,-2.04573521e-06,1.0042177144e-08,-0.00490883526613,-203.714312212
1.15499997139,0.04998571,-4.325917e-11,-4.869463805e-06,1.0042177144e-08,-0.00206227575482,-484.901205702
2.03299999237,0.09997939,1.691342e-12,-3.849903195e-06,1.0042177144e-08,-0.00260842328634,-383.373360158
2.95800018311,0.1499775,5.561644e-11,-3.4632583e-06,1.0042177144e-08,-0.00289963273718,-344.871261514
3.85300016403,0.1999816,1.150786e-10,-3.328637455e-06,1.0042177144e-08,-0.00301690324638,-331.465717769
4.42100000381,0.2499768,1.744986e-10,-3.248341075e-06,1.0042177144e-08,-0.00309147866931,-323.469804249
5.2990000248,0.2999696,2.166066e-10,-3.745045545e-06,1.0042177144e-08,-0.00268145661337,-372.931635371
6.19099998474,0.3499686,2.683252e-10,-3.44194084e-06,1.0042177144e-08,-0.00291759144355,-342.748468847
7.06900000572,0.3999631,3.293946e-10,-3.651777215e-06,1.0042177144e-08,-0.00274994243974,-363.64397507
7.98699998856,0.4499609,3.680137e-10,-3.73491854e-06,1.0042177144e-08,-0.00268872722027,-371.923188213
8.8860001564,0.4999581,4.171069e-10,-3.776644525e-06,1.0042177144e-08,-0.00265902101125,-376.078261799
9.7650001049,0.5499613,4.644868e-10,-3.85868532e-06,1.0042177144e-08,-0.00260248667907,-384.247884166
10.6820001602,0.599991,5.212952e-10,-3.72376655e-06,1.0042177144e-08,-0.0026967794595,-370.812673049
11.5810000896,0.6499859,5.742146e-10,-3.09281784e-06,1.0042177144e-08,-0.00324693456373,-307.982800507
12.4600000381,0.6999837,6.200921e-10,-3.251847595e-06,1.0042177144e-08,-0.00308814507772,-323.81898351
13.3770000935,0.7499794,6.65731e-10,-3.22516127e-06,1.0042177144e-08,-0.00311369767379,-321.161559267
14.2760000229,0.799969,7.205177e-10,-3.334550045e-06,1.0042177144e-08,-0.00301155388538,-332.054493481
15.1540000439,0.8499651,7.698701e-10,-3.373152115e-06,1.0042177144e-08,-0.0029770899152,-335.898487612
16.0729999542,0.8999645,8.199394e-10,-3.09478218e-06,1.0042177144e-08,-0.00324487364859,-308.178409484
16.9700000286,0.9499608,8.671646e-10,-3.39393047e-06,1.0042177144e-08,-0.00295886354561,-337.967596203
17.8489999771,0.9999564,9.151701e-10,-3.31400108e-06,1.0042177144e-08,-0.0030302274808,-330.008227546
18.7680001259,1.049952,9.597063e-10,-3.16274538e-06,1.0042177144e-08,-0.00317514562111,-314.94618494
19.6670000553,1.099942,1.005605e-09,-3.629087805e-06,1.0042177144e-08,-0.00276713534739,-361.384563622
20.5450000763,1.149941,1.051694e-09,-3.58132482e-06,1.0042177144e-08,-0.0028040397475,-356.628325576
21.4639999866,1.19997,1.105097e-09,-3.54833743e-06,1.0042177144e-08,-0.00283010771724,-353.343441279
22.3619999886,1.249966,1.152653e-09,-3.308862e-06,1.0042177144e-08,-0.00303493380625,-329.49647796
23.2410001755,1.299961,1.194759e-09,-3.61313843e-06,1.0042177144e-08,-0.00277935023486,-359.796324859
24.1579999924,1.349963,1.247306e-09,-3.63770267e-06,1.0042177144e-08,-0.0027605821737,-362.242431879
