User: Vannucci

00 Run_Number: 06

01 Start Gate Voltage: 20
02 Step Gate Voltage: 0.05
03 End Gate Voltage: 40
04 Double Linear (y/n): n
05 Turn off Keithley (y/n): n

06 CurrBias Lock-in Sens: 2e-3
07 Current Bias Resistor: 1.009e9
08 Lock-in Output Voltage: 10
09 Additional Lock-in Volt Gain: 1

10 User: Vannucci
11 Save Name: S-SiA0036-V_B1
12 TimeStamp (y/n): y
13 Comments: 

Using Janis System

Lead Gates = J10, J3, J14, J16
Center Gate = J12
Current Out = J6
GND Pin = J17
Voltage + = J11
Voltage - = J15

open = J1, J2, J18, J26

Collected Data
Time, Gate Voltage, Gate Current, Device Voltage, Device Current, Device Conductane, Device Resistance
s, V, A, V, A, S, Ohms
0.414999961853,19.99926,9.109328e-11,0.000294702386,9.91080277502e-09,3.36298694746e-05,29735.4707474
1.34200000763,20.04931,9.255362e-11,0.000294344364,9.91080277502e-09,3.36707747359e-05,29699.3463276
2.24099993706,20.099,9.520072e-11,0.00029234802,9.91080277502e-09,3.39007008668e-05,29497.915218
3.11800003052,20.14925,9.307325e-11,0.000291253562,9.91080277502e-09,3.4028091217e-05,29387.4844058
4.03600001335,20.19919,9.4309e-11,0.000289913484,9.91080277502e-09,3.41853805428e-05,29252.2705356
4.93400001526,20.24899,9.938542e-11,0.000288300864,9.91080277502e-09,3.43765975499e-05,29089.5571776
5.82999992371,20.2991,9.94205e-11,0.000286693912,9.91080277502e-09,3.45692822909e-05,28927.4157208
6.70899987221,20.34916,1.004526e-10,0.000285744732,9.91080277502e-09,3.46841137041e-05,28831.6434588
7.62199997902,20.39934,1.023975e-10,0.00028400005,9.91080277502e-09,3.48971867259e-05,28655.605045
8.51799988747,20.44901,1.053324e-10,0.000282804448,9.91080277502e-09,3.50447202833e-05,28534.9688032
9.39700007439,20.49917,1.141231e-10,0.000281304424,9.91080277502e-09,3.52315922875e-05,28383.6163816
10.3099999428,20.54916,1.155344e-10,0.000279984078,9.91080277502e-09,3.53977370636e-05,28250.3934702
11.2059998512,20.59926,1.04855e-10,0.000278682056,9.91080277502e-09,3.55631177596e-05,28119.0194504
12.0839998722,20.64912,1.012741e-10,0.000276779078,9.91080277502e-09,3.58076298492e-05,27927.0089702
12.9979999065,20.6991,1.015128e-10,0.000275085618,9.91080277502e-09,3.60280659057e-05,27756.1388562
13.8940000534,20.7492,1.016743e-10,0.000273899072,9.91080277502e-09,3.61841414893e-05,27636.4163648
14.7730000019,20.79934,9.856389e-11,0.00027258657,9.91080277502e-09,3.63583678206e-05,27503.984913
15.6879999638,20.84908,9.885873e-11,0.00027120959,9.91080277502e-09,3.65429658111e-05,27365.047631
16.5859999657,20.89911,1.022921e-10,0.000269854538,9.91080277502e-09,3.67264632586e-05,27228.3228842
17.4649999142,20.94932,1.070526e-10,0.000269100824,9.91080277502e-09,3.68293289768e-05,27152.2731416
18.3840000629,20.99911,1.047426e-10,0.000267660402,9.91080277502e-09,3.70275270491e-05,27006.9345618
18.9819998741,21.04708,9.905556e-11,0.000266975924,9.91080277502e-09,3.71224589339e-05,26937.8707316
19.861000061,21.09713,1.059646e-10,0.00026506468,9.91080277502e-09,3.73901297413e-05,26745.026212
20.7389998436,21.14717,1.072354e-10,0.000263745466,9.91080277502e-09,3.75771493832e-05,26611.9175194
21.618999958,21.19729,1.054309e-10,0.000262462748,9.91080277502e-09,3.77607978677e-05,26482.4912732
22.4979999065,21.24737,1.082676e-10,0.000261025786,9.91080277502e-09,3.79686732368e-05,26337.5018074
23.3759999275,21.29766,1.102546e-10,0.000259925844,9.91080277502e-09,3.81293472881e-05,26226.5176596
24.256000042,21.34778,1.08731e-10,0.000258707046,9.91080277502e-09,3.8308978933e-05,26103.5409414
