User: Vannucci

00 Run_Number: 02

01 Start Gate Voltage: 12.475
02 Step Gate Voltage: 0.025
03 End Gate Voltage: 25
04 Double Linear (y/n): n
05 Turn off Gate Keithley (y/n): n

06 Keithley Device Source Voltage: 1e-3
07 Turn off Device Keithley (y/n): y

08 User: Vannucci
09 Save Name: S-Si0036-V_DeviceA2
10 TimeStamp (y/n): y
11 Comments: 


Sweeping Gate on J11, J21, J24

Source Voltage = 500uV
Current Sense High = J23
Current Sense Low = J16
Voltage Force High = J17
Voltage Force Low = J8

Collected Data
Time, Gate Voltage, Gate Current, Device Voltage, Device Current, Device Conductane, Device Resistance
s, V, A, V, A, S, Ohms
0.655999898911,12.47458,3.620581e-10,0.0009145022,2.587226e-10,2.82910855764e-07,3534682.31998
1.26499986649,12.49938,9.87767e-11,0.00132598,-7.845008e-11,-5.91638486252e-08,-16902213.484
2.35399985313,12.52458,1.967305e-10,0.0009914738,-1.506064e-10,-1.51901542935e-07,-6583211.60323
3.13199996948,12.54949,3.319759e-10,0.0009109898,4.459142e-11,4.89483197287e-08,20429710.469
4.22300004959,12.57436,1.570871e-10,0.001047935,-2.943443e-10,-2.80880302691e-07,-3560235.41139
5.48399996758,12.59964,1.699693e-10,0.001027494,7.213218e-10,7.02020449754e-07,1424459.92898
6.74699997902,12.62438,1.448788e-10,0.001002114,-1.148145e-09,-1.1457229417e-06,-872811.360934
7.52499985695,12.64968,3.228003e-10,0.000920573,1.060727e-09,1.15224648127e-06,867869.86661
8.61500000954,12.67452,-2.739056e-11,0.001023596,1.296558e-09,1.26666966264e-06,789471.816918
9.87699985504,12.69942,-5.883886e-11,0.0009541372,-1.896025e-10,-1.9871618044e-07,-5032302.84411
11.1399998665,12.72457,-4.806821e-11,0.0009850753,-5.125701e-10,-5.20335958073e-07,-1921835.27677
12.4019999504,12.74952,-1.877212e-10,0.001052747,-9.811284e-11,-9.31969789513e-08,-10729961.5422
13.6649999619,12.77452,2.54009e-10,0.0009877452,1.059656e-09,1.07280298603e-06,932137.599372
14.4429998398,12.79959,-3.619818e-10,0.0008073949,7.634912e-11,9.45623015454e-08,10575038.7169
